well,Number,BioRep,Time,OD,Species,Strain,Batch
H6,1,B,19,0.383,Gardnerella leopoldii,AMD,2A1
H6,1,B,19.5,0.376,Gardnerella leopoldii,AMD,2A1
H6,1,B,20,0.376,Gardnerella leopoldii,AMD,2A1
H6,1,B,20.5,0.372,Gardnerella leopoldii,AMD,2A1
H6,1,B,21,0.369,Gardnerella leopoldii,AMD,2A1
H6,1,B,21.5,0.365,Gardnerella leopoldii,AMD,2A1
H6,1,B,22,0.366,Gardnerella leopoldii,AMD,2A1
H6,1,B,22.5,0.365,Gardnerella leopoldii,AMD,2A1
H6,1,B,23,0.37,Gardnerella leopoldii,AMD,2A1
H6,1,B,23.5,0.368,Gardnerella leopoldii,AMD,2A1
H6,1,B,24,0.371,Gardnerella leopoldii,AMD,2A1
A7,2,A,0,0.104,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,0.5,0.104,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,1,0.107,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,1.5,0.107,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,2,0.11,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,2.5,0.115,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,3,0.12,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,3.5,0.125,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,4,0.132,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,4.5,0.139,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,5,0.15,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,5.5,0.163,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,6,0.178,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,6.5,0.197,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,7,0.219,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,7.5,0.248,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,8,0.282,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,8.5,0.325,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,9,0.373,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,9.5,0.426,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,10,0.481,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,10.5,0.527,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,11,0.569,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,11.5,0.603,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,12,0.625,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,12.5,0.642,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,13,0.648,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,13.5,0.646,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,14,0.638,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,14.5,0.635,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,15,0.628,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,15.5,0.621,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,16,0.615,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,16.5,0.613,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,17,0.602,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,17.5,0.599,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,18,0.595,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,18.5,0.59,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,19,0.583,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,19.5,0.582,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,20,0.576,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,20.5,0.579,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,21,0.574,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,21.5,0.573,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,22,0.574,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,22.5,0.572,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,23,0.571,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,23.5,0.57,Gardnerella leopoldii,C0096A1,2A1
A7,2,A,24,0.573,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,0,0.099,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,0.5,0.101,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,1,0.103,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,1.5,0.105,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,2,0.109,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,2.5,0.113,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,3,0.119,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,3.5,0.124,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,4,0.129,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,4.5,0.139,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,5,0.145,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,5.5,0.156,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,6,0.169,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,6.5,0.187,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,7,0.209,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,7.5,0.235,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,8,0.268,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,8.5,0.305,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,9,0.344,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,9.5,0.398,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,10,0.452,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,10.5,0.504,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,11,0.547,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,11.5,0.574,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,12,0.596,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,12.5,0.59,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,13,0.588,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,13.5,0.596,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,14,0.597,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,14.5,0.599,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,15,0.596,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,15.5,0.589,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,16,0.587,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,16.5,0.584,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,17,0.583,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,17.5,0.576,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,18,0.568,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,18.5,0.565,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,19,0.565,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,19.5,0.562,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,20,0.56,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,20.5,0.559,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,21,0.561,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,21.5,0.558,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,22,0.559,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,22.5,0.558,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,23,0.559,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,23.5,0.56,Gardnerella leopoldii,C0096A1,2A1
B7,2,A,24,0.561,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,0,0.1,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,0.5,0.101,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,1,0.105,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,1.5,0.106,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,2,0.11,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,2.5,0.112,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,3,0.119,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,3.5,0.125,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,4,0.133,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,4.5,0.146,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,5,0.155,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,5.5,0.17,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,6,0.188,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,6.5,0.208,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,7,0.235,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,7.5,0.263,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,8,0.302,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,8.5,0.345,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,9,0.39,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,9.5,0.442,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,10,0.491,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,10.5,0.54,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,11,0.58,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,11.5,0.601,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,12,0.613,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,12.5,0.632,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,13,0.631,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,13.5,0.638,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,14,0.64,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,14.5,0.639,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,15,0.628,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,15.5,0.629,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,16,0.627,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,16.5,0.622,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,17,0.619,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,17.5,0.612,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,18,0.603,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,18.5,0.599,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,19,0.597,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,19.5,0.594,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,20,0.593,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,20.5,0.591,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,21,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,21.5,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,22,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,22.5,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,23,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,23.5,0.592,Gardnerella leopoldii,C0096A1,2A1
C7,2,A,24,0.594,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,0,0.098,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,0.5,0.1,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,1,0.101,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,1.5,0.104,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,2,0.108,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,2.5,0.113,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,3,0.118,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,3.5,0.126,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,4,0.135,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,4.5,0.146,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,5,0.16,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,5.5,0.176,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,6,0.194,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,6.5,0.215,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,7,0.238,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,7.5,0.272,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,8,0.309,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,8.5,0.35,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,9,0.398,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,9.5,0.449,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,10,0.508,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,10.5,0.556,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,11,0.6,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,11.5,0.632,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,12,0.651,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,12.5,0.663,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,13,0.664,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,13.5,0.664,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,14,0.665,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,14.5,0.662,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,15,0.654,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,15.5,0.654,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,16,0.651,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,16.5,0.647,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,17,0.641,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,17.5,0.64,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,18,0.639,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,18.5,0.631,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,19,0.63,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,19.5,0.627,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,20,0.624,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,20.5,0.624,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,21,0.624,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,21.5,0.624,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,22,0.625,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,22.5,0.625,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,23,0.627,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,23.5,0.626,Gardnerella leopoldii,C0096A1,2A1
D7,2,A,24,0.627,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,0,0.105,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,0.5,0.103,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,1,0.104,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,1.5,0.106,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,2,0.108,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,2.5,0.112,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,3,0.116,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,3.5,0.121,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,4,0.125,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,4.5,0.132,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,5,0.14,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,5.5,0.152,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,6,0.164,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,6.5,0.178,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,7,0.195,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,7.5,0.218,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,8,0.242,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,8.5,0.269,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,9,0.301,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,9.5,0.334,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,10,0.373,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,10.5,0.414,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,11,0.453,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,11.5,0.493,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,12,0.524,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,12.5,0.556,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,13,0.577,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,13.5,0.593,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,14,0.606,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,14.5,0.615,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,15,0.62,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,15.5,0.625,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,16,0.626,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,16.5,0.624,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,17,0.624,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,17.5,0.627,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,18,0.631,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,18.5,0.629,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,19,0.627,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,19.5,0.623,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,20,0.622,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,20.5,0.622,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,21,0.62,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,21.5,0.621,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,22,0.622,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,22.5,0.622,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,23,0.622,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,23.5,0.623,Gardnerella leopoldii,C0096A1,2A1
E7,2,B,24,0.622,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,0,0.098,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,0.5,0.099,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,1,0.1,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,1.5,0.101,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,2,0.103,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,2.5,0.106,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,3,0.109,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,3.5,0.113,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,4,0.117,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,4.5,0.123,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,5,0.131,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,5.5,0.139,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,6,0.147,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,6.5,0.159,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,7,0.173,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,7.5,0.197,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,8,0.22,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,8.5,0.242,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,9,0.261,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,9.5,0.29,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,10,0.325,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,10.5,0.36,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,11,0.395,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,11.5,0.429,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,12,0.461,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,12.5,0.491,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,13,0.514,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,13.5,0.533,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,14,0.545,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,14.5,0.552,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,15,0.556,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,15.5,0.56,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,16,0.562,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,16.5,0.57,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,17,0.569,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,17.5,0.569,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,18,0.576,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,18.5,0.579,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,19,0.578,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,19.5,0.576,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,20,0.577,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,20.5,0.576,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,21,0.573,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,21.5,0.573,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,22,0.574,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,22.5,0.574,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,23,0.575,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,23.5,0.577,Gardnerella leopoldii,C0096A1,2A1
F7,2,B,24,0.579,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,0,0.103,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,0.5,0.099,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,1,0.101,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,1.5,0.103,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,2,0.105,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,2.5,0.108,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,3,0.114,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,3.5,0.118,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,4,0.124,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,4.5,0.133,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,5,0.141,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,5.5,0.153,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,6,0.168,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,6.5,0.184,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,7,0.203,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,7.5,0.224,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,8,0.252,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,8.5,0.283,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,9,0.315,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,9.5,0.355,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,10,0.394,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,10.5,0.434,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,11,0.474,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,11.5,0.511,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,12,0.541,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,12.5,0.566,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,13,0.582,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,13.5,0.589,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,14,0.593,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,14.5,0.593,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,15,0.589,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,15.5,0.585,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,16,0.582,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,16.5,0.581,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,17,0.581,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,17.5,0.588,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,18,0.593,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,18.5,0.592,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,19,0.59,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,19.5,0.589,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,20,0.586,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,20.5,0.587,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,21,0.585,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,21.5,0.583,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,22,0.586,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,22.5,0.586,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,23,0.585,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,23.5,0.585,Gardnerella leopoldii,C0096A1,2A1
G7,2,B,24,0.588,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,0,0.102,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,0.5,0.105,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,1,0.106,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,1.5,0.109,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,2,0.114,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,2.5,0.117,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,3,0.121,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,3.5,0.128,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,4,0.136,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,4.5,0.143,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,5,0.153,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,5.5,0.165,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,6,0.176,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,6.5,0.191,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,7,0.209,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,7.5,0.23,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,8,0.253,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,8.5,0.282,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,9,0.308,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,9.5,0.338,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,10,0.372,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,10.5,0.415,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,11,0.463,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,11.5,0.524,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,12,0.584,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,12.5,0.65,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,13,0.686,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,13.5,0.702,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,14,0.694,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,14.5,0.684,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,15,0.673,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,15.5,0.665,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,16,0.653,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,16.5,0.644,Gardnerella leopoldii,C0096A1,2A1
H7,2,B,17,0.637,Gardnerella leopoldii,C0096A1,2A1
